id,label,1,2,3,4,5,6,7,8,9,10,matches_cnt,percision,recall
3133842,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133811,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133812,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133838,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133808,19,19,19,19,19,19,19,19,19,17,19,9,0.9,0.16363636363636364
3133827,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133846,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133818,19,19,19,19,19,18,18,19,18,18,17,5,0.5,0.09090909090909091
3133819,19,19,19,19,19,19,18,18,18,17,18,5,0.5,0.09090909090909091
3133798,19,19,19,18,19,18,18,18,18,19,18,4,0.4,0.07272727272727272
3133802,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133825,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133796,19,19,18,18,19,18,18,18,18,19,19,4,0.4,0.07272727272727272
3133845,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133813,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133831,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133799,19,19,18,19,19,18,19,19,19,19,18,7,0.7,0.12727272727272726
3133850,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133843,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133816,19,19,19,19,19,19,19,19,19,19,18,9,0.9,0.16363636363636364
3133797,19,19,18,18,18,19,18,19,18,19,18,4,0.4,0.07272727272727272
3133804,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133839,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133837,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133820,19,19,19,19,19,19,18,18,19,19,18,7,0.7,0.12727272727272726
3133803,19,19,19,19,19,19,19,19,19,19,19,10,1.0,0.18181818181818182
3133402,7,7,7,7,7,7,7,7,7,8,7,9,0.9,0.45
3133390,7,7,7,7,7,7,6,6,7,6,7,7,0.7,0.35
3133404,7,7,7,7,8,7,7,8,7,7,7,8,0.8,0.4
3133392,7,7,7,7,7,6,8,6,6,7,7,6,0.6,0.3
3133400,7,7,7,7,7,7,7,7,7,7,8,9,0.9,0.45
3133405,7,7,8,7,8,7,7,7,7,7,7,8,0.8,0.4
3133397,7,7,7,7,7,7,7,7,8,7,7,9,0.9,0.45
3133399,7,7,7,7,7,7,7,7,8,7,7,9,0.9,0.45
3133406,7,7,8,7,8,7,7,7,7,8,8,6,0.6,0.3
3133396,7,7,7,7,7,7,7,7,8,7,7,9,0.9,0.45
3133387,7,6,7,6,6,6,6,6,7,6,6,2,0.2,0.1
3133394,7,7,7,7,7,7,7,7,6,7,7,9,0.9,0.45
3133388,7,7,7,6,7,7,6,6,7,6,6,5,0.5,0.25
3133389,7,7,7,7,6,6,7,6,6,7,7,6,0.6,0.3
3133393,7,7,7,7,7,7,7,7,7,7,6,9,0.9,0.45
3133391,7,7,7,7,8,6,7,6,7,7,8,6,0.6,0.3
3133398,7,7,7,7,7,7,7,7,7,7,7,10,1.0,0.5
3133403,7,7,7,7,7,7,7,7,7,8,8,8,0.8,0.4
3133395,7,7,7,7,7,7,7,7,7,8,7,9,0.9,0.45
3133401,7,7,7,7,7,7,7,7,7,7,8,9,0.9,0.45
3133232,2,2,2,2,2,2,2,2,2,2,3,9,0.9,0.391304347826087
3133219,2,2,2,2,2,2,1,2,1,2,1,7,0.7,0.30434782608695654
3133212,2,2,1,1,1,1,2,1,1,2,1,3,0.3,0.13043478260869565
3133229,2,2,2,2,2,2,2,2,2,2,1,9,0.9,0.391304347826087
3133225,2,2,2,2,2,2,2,2,2,3,2,9,0.9,0.391304347826087
3133214,2,2,2,2,2,1,1,1,1,1,1,4,0.4,0.17391304347826086
3133216,2,2,2,2,2,2,2,1,2,1,2,8,0.8,0.34782608695652173
3133231,2,2,2,2,2,2,2,2,2,2,3,9,0.9,0.391304347826087
3133227,2,2,2,2,2,2,2,2,2,2,2,10,1.0,0.43478260869565216
3133221,2,2,2,2,2,2,1,1,2,2,2,8,0.8,0.34782608695652173
3133218,2,2,2,2,2,2,2,1,1,2,1,7,0.7,0.30434782608695654
3133226,2,2,2,2,2,2,2,2,2,2,2,10,1.0,0.43478260869565216
3133217,2,2,2,2,2,2,1,2,2,2,2,9,0.9,0.391304347826087
3133220,2,2,2,2,2,2,3,2,1,3,1,6,0.6,0.2608695652173913
3133228,2,2,2,2,2,2,2,2,2,2,3,9,0.9,0.391304347826087
3133224,2,2,2,2,2,2,2,2,2,2,2,10,1.0,0.43478260869565216
3133213,2,2,1,2,1,1,1,1,2,1,1,3,0.3,0.13043478260869565
3133222,2,2,2,2,2,2,2,2,2,1,3,8,0.8,0.34782608695652173
3133215,2,2,2,2,2,2,1,1,1,1,2,6,0.6,0.2608695652173913
3133223,2,2,2,2,2,2,3,3,2,2,2,8,0.8,0.34782608695652173
3133234,2,2,2,2,2,2,3,2,2,2,2,9,0.9,0.391304347826087
3133233,2,2,2,2,2,2,2,2,2,2,3,9,0.9,0.391304347826087
3133230,2,2,2,2,2,2,2,2,2,2,1,9,0.9,0.391304347826087
3133648,14,14,14,14,14,14,14,14,15,14,14,9,0.9,0.225
3133623,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133627,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133643,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133635,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133624,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133650,14,14,14,14,14,14,15,14,14,14,14,9,0.9,0.225
3133631,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133614,14,14,14,13,13,13,13,14,13,13,14,4,0.4,0.1
3133625,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133620,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133638,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133613,14,13,13,14,13,13,14,13,13,13,13,2,0.2,0.05
3133615,14,14,14,13,14,13,13,14,13,13,13,4,0.4,0.1
3133636,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133621,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133632,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133637,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133617,14,14,14,14,14,14,14,14,13,14,13,8,0.8,0.2
3133644,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133633,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133618,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133642,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133649,14,14,14,14,14,14,14,14,15,14,14,9,0.9,0.225
3133651,14,14,14,14,15,14,15,14,14,15,14,7,0.7,0.175
3133640,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133645,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133616,14,14,14,14,14,14,14,13,13,13,13,6,0.6,0.15
3133652,14,15,14,14,15,14,14,14,14,15,14,7,0.7,0.175
3133622,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133629,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133646,14,14,14,14,14,14,14,14,14,14,15,9,0.9,0.225
3133639,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133634,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133619,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133641,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133626,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133630,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133628,14,14,14,14,14,14,14,14,14,14,14,10,1.0,0.25
3133647,14,14,14,14,14,14,14,14,15,14,14,9,0.9,0.225
3133377,6,6,6,6,7,6,7,6,6,7,7,6,0.6,0.14285714285714285
3133376,6,6,6,7,7,7,6,6,7,6,6,6,0.6,0.14285714285714285
3133385,6,6,6,6,6,6,6,6,7,7,6,8,0.8,0.19047619047619047
3133348,6,6,6,6,6,6,5,6,5,5,5,6,0.6,0.14285714285714285
3133362,6,6,6,6,6,6,6,7,6,6,7,8,0.8,0.19047619047619047
3133349,6,6,6,6,6,6,6,5,6,5,5,7,0.7,0.16666666666666666
3133350,6,6,6,6,6,6,6,6,6,5,5,8,0.8,0.19047619047619047
3133368,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133354,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133363,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133352,6,6,6,6,6,6,6,6,6,6,5,9,0.9,0.21428571428571427
3133356,6,6,6,6,6,6,7,6,6,6,6,9,0.9,0.21428571428571427
3133386,6,6,6,6,7,7,6,6,6,6,6,8,0.8,0.19047619047619047
3133353,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133346,6,6,5,6,5,6,5,5,6,5,6,5,0.5,0.11904761904761904
3133357,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133366,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133364,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133379,6,6,6,6,6,6,6,6,6,6,7,9,0.9,0.21428571428571427
3133372,6,6,6,6,6,6,7,6,6,6,7,8,0.8,0.19047619047619047
3133360,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133347,6,6,6,6,6,5,5,5,5,6,6,6,0.6,0.14285714285714285
3133380,6,6,6,6,6,6,6,6,7,6,7,8,0.8,0.19047619047619047
3133378,6,6,6,6,6,6,6,7,7,6,6,8,0.8,0.19047619047619047
3133345,6,6,6,5,5,6,6,5,5,6,6,6,0.6,0.14285714285714285
3133384,6,6,6,6,6,6,6,6,6,7,8,8,0.8,0.19047619047619047
3133358,6,6,6,6,6,7,7,6,6,6,5,7,0.7,0.16666666666666666
3133381,6,6,6,6,6,6,6,6,6,7,7,8,0.8,0.19047619047619047
3133365,6,6,6,6,6,6,6,6,6,6,7,9,0.9,0.21428571428571427
3133351,6,6,6,6,6,6,6,5,6,5,5,7,0.7,0.16666666666666666
3133355,6,6,6,6,6,6,6,6,6,7,6,9,0.9,0.21428571428571427
3133359,6,6,6,6,6,7,6,6,7,7,7,6,0.6,0.14285714285714285
3133383,6,6,6,6,6,6,6,6,6,7,7,8,0.8,0.19047619047619047
3133370,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133375,6,6,6,6,6,7,6,6,7,7,7,6,0.6,0.14285714285714285
3133374,6,6,6,6,6,6,7,6,6,7,6,8,0.8,0.19047619047619047
3133382,6,6,6,6,6,6,6,6,6,7,7,8,0.8,0.19047619047619047
3133373,6,6,6,6,6,6,7,7,6,6,6,8,0.8,0.19047619047619047
3133369,6,6,6,6,6,6,6,6,7,7,6,8,0.8,0.19047619047619047
3133371,6,6,6,6,6,6,6,6,7,6,6,9,0.9,0.21428571428571427
3133367,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133361,6,6,6,6,6,6,6,6,6,6,6,10,1.0,0.23809523809523808
3133606,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133594,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133609,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133596,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133588,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133586,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133590,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133611,13,13,13,13,13,14,13,13,13,13,13,9,0.9,0.2571428571428571
3133607,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133582,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133612,13,13,13,13,13,14,13,13,14,14,13,7,0.7,0.2
3133585,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133578,13,12,13,12,12,12,13,12,12,13,13,4,0.4,0.11428571428571428
3133593,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133597,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133589,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133602,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133604,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133580,13,13,13,13,13,13,12,12,12,12,12,5,0.5,0.14285714285714285
3133595,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133603,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133591,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133598,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133610,13,13,13,13,13,14,13,13,13,13,13,9,0.9,0.2571428571428571
3133584,13,13,13,13,13,13,13,13,13,13,12,9,0.9,0.2571428571428571
3133581,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133605,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133583,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133599,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133600,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133587,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133608,13,13,14,13,13,13,13,13,13,13,13,9,0.9,0.2571428571428571
3133579,13,13,13,12,12,12,13,12,12,12,12,3,0.3,0.08571428571428572
3133592,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133601,13,13,13,13,13,13,13,13,13,13,13,10,1.0,0.2857142857142857
3133410,8,8,8,8,8,8,8,8,7,8,8,9,0.9,0.2
3133433,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133441,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133416,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133419,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133438,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133423,8,8,8,8,8,8,8,8,8,6,8,9,0.9,0.2
3133407,8,7,7,7,8,7,8,8,7,7,7,3,0.3,0.06666666666666667
3133446,8,8,8,8,8,8,9,8,8,9,9,7,0.7,0.15555555555555556
3133417,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133425,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133430,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133449,8,8,9,8,8,8,9,9,8,8,8,7,0.7,0.15555555555555556
3133444,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133422,8,8,8,8,8,8,8,8,6,8,8,9,0.9,0.2
3133442,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133432,8,8,8,8,8,8,8,8,8,8,9,9,0.9,0.2
3133412,8,8,8,8,8,8,8,7,8,7,8,8,0.8,0.17777777777777778
3133448,8,8,8,8,8,9,8,8,8,8,9,8,0.8,0.17777777777777778
3133427,8,8,8,8,8,8,8,8,8,8,7,9,0.9,0.2
3133421,8,8,8,8,8,8,8,8,8,6,8,9,0.9,0.2
3133431,8,8,8,8,8,8,8,8,7,8,8,9,0.9,0.2
3133426,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133424,8,8,8,8,8,8,8,8,8,8,6,9,0.9,0.2
3133420,8,8,8,8,8,8,8,8,8,6,8,9,0.9,0.2
3133435,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133443,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133450,8,8,9,8,8,8,9,9,9,8,9,5,0.5,0.1111111111111111
3133439,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133413,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133415,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133436,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133409,8,8,8,8,7,8,8,8,8,8,7,8,0.8,0.17777777777777778
3133451,8,9,8,9,9,8,8,8,9,8,9,5,0.5,0.1111111111111111
3133418,8,8,8,8,8,8,8,8,8,7,8,9,0.9,0.2
3133445,8,8,8,8,8,8,9,8,9,9,8,7,0.7,0.15555555555555556
3133440,8,8,8,8,8,8,8,8,8,8,9,9,0.9,0.2
3133434,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133408,8,7,7,8,7,8,7,8,7,7,7,3,0.3,0.06666666666666667
3133447,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133428,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133437,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133414,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133429,8,8,8,8,8,8,8,8,8,8,8,10,1.0,0.2222222222222222
3133411,8,8,8,8,8,8,7,7,8,7,8,7,0.7,0.15555555555555556
3133709,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133728,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133708,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133725,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133705,16,16,16,16,15,16,16,15,16,16,16,8,0.8,0.22857142857142856
3133714,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133703,16,16,15,16,15,16,16,16,16,16,16,8,0.8,0.22857142857142856
3133713,16,16,16,16,16,16,19,19,16,16,16,8,0.8,0.22857142857142856
3133712,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133710,16,16,16,16,16,16,16,16,16,19,16,9,0.9,0.2571428571428571
3133736,16,17,16,16,17,16,17,17,17,16,16,5,0.5,0.14285714285714285
3133704,16,16,16,16,15,16,16,15,16,16,16,8,0.8,0.22857142857142856
3133735,16,16,16,17,16,16,19,19,17,16,19,5,0.5,0.14285714285714285
3133707,16,16,16,16,16,16,16,16,16,16,15,9,0.9,0.2571428571428571
3133724,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133715,16,16,16,16,16,16,16,16,16,17,16,9,0.9,0.2571428571428571
3133727,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133722,16,16,16,16,16,16,16,17,16,16,17,8,0.8,0.22857142857142856
3133723,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133719,16,16,16,16,16,16,17,17,16,16,16,8,0.8,0.22857142857142856
3133711,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133718,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133731,16,16,16,16,16,16,16,17,17,16,16,8,0.8,0.22857142857142856
3133717,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133729,16,16,16,16,16,16,16,16,16,16,17,9,0.9,0.2571428571428571
3133716,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133733,16,16,16,16,16,16,16,16,17,17,16,8,0.8,0.22857142857142856
3133720,16,16,16,16,16,16,16,16,16,16,17,9,0.9,0.2571428571428571
3133730,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133734,16,16,16,17,16,19,16,17,16,17,16,6,0.6,0.17142857142857143
3133706,16,16,16,16,16,16,16,16,16,16,15,9,0.9,0.2571428571428571
3133732,16,16,16,16,16,16,16,16,16,19,16,9,0.9,0.2571428571428571
3133737,16,17,17,16,16,17,16,17,19,17,18,3,0.3,0.08571428571428572
3133721,16,16,16,16,16,16,16,16,16,16,16,10,1.0,0.2857142857142857
3133726,16,16,16,16,16,16,16,17,16,16,16,9,0.9,0.2571428571428571
3133306,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133337,5,5,5,5,5,5,5,5,5,5,6,9,0.9,0.18
3133324,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133321,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133340,5,5,5,5,5,5,6,6,6,6,5,6,0.6,0.12
3133319,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133314,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133313,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133309,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133323,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133295,5,4,5,5,4,5,5,5,4,4,4,5,0.5,0.1
3133336,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133330,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133310,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133334,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133327,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133325,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133329,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133316,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133301,5,5,5,5,4,5,4,4,4,4,5,5,0.5,0.1
3133318,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133298,5,5,5,5,5,5,4,5,4,4,5,7,0.7,0.14
3133326,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133297,5,5,5,5,5,5,4,5,4,4,4,6,0.6,0.12
3133332,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133302,5,5,5,5,5,5,5,5,5,5,4,9,0.9,0.18
3133299,5,5,5,5,5,4,5,5,5,4,4,7,0.7,0.14
3133331,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133303,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133333,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133311,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133339,5,5,5,5,5,6,5,5,5,5,6,8,0.8,0.16
3133305,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133317,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133307,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133335,5,5,5,5,5,5,5,5,5,5,6,9,0.9,0.18
3133300,5,5,5,5,5,5,4,4,5,5,4,7,0.7,0.14
3133320,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133322,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133341,5,5,5,5,5,6,6,6,5,6,6,5,0.5,0.1
3133308,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133338,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133328,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133315,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133312,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133344,5,5,6,6,5,5,6,5,6,6,5,5,0.5,0.1
3133304,5,5,5,5,5,5,5,5,5,5,5,10,1.0,0.2
3133296,5,5,5,5,5,5,4,4,5,5,4,7,0.7,0.14
3133342,5,5,5,6,6,5,6,5,6,6,6,4,0.4,0.08
3133343,5,5,5,5,6,6,6,5,6,6,5,5,0.5,0.1
